corr_21_60,corr_20_39,corr_6_34,corr_1_17,corr_6_46,corr_38_59,corr_8_62,corr_33_59,corr_4_35,corr_2_60,corr_15_40,corr_14_39,corr_33_41,corr_43_44,corr_4_62,corr_15_52,corr_31_45,corr_29_31,corr_0_35,corr_39_62,corr_16_44,corr_16_42,corr_12_23,corr_24_31,corr_40_59,corr_2_16,corr_11_34,corr_17_27,corr_35_42,corr_32_61,corr_3_46,corr_0_59,corr_27_42,corr_38_58,corr_8_15,corr_6_12,corr_44_62,corr_22_29,corr_23_30,corr_1_4,corr_4_15,corr_19_38,corr_47_49,corr_15_62,corr_31_35,corr_5_21,corr_5_25,corr_35_53,corr_43_45,corr_9_11,corr_19_47,corr_6_54,corr_10_30,corr_15_53,corr_4_39,corr_22_50,corr_16_48,corr_11_49,corr_7_39,corr_40_42,corr_27_43,corr_36_62,corr_35_57,corr_54_60,corr_7_52,corr_47_48,corr_5_39,corr_33_56,corr_9_43,corr_36_50,corr_32_37,corr_34_58,corr_22_30,corr_18_56,corr_30_59,corr_27_61,corr_39_51,corr_5_20,corr_18_44,corr_3_56,corr_31_55,corr_6_63,corr_22_39,corr_8_31,corr_28_36,corr_39_41,corr_12_18,corr_48_55,corr_29_30,corr_38_46,corr_35_46,corr_53_54,corr_39_44,corr_15_42,corr_45_54,corr_17_60,corr_17_19,corr_16_36,corr_14_59,corr_6_49,corr_53_61,corr_1_52,corr_32_42,corr_30_31,corr_27_30,corr_11_23,corr_4_24,corr_27_54,corr_37_54,corr_38_39,corr_38_57,corr_19_59,corr_15_45,corr_58_60,corr_43_63,sub_id,is_asd
0.06875160844656883,-0.24501501779838186,-0.13365182441034906,0.34334371013576864,-0.31715215276611713,-0.022965020836586306,-0.01657566700688942,0.03775758682186298,-0.11018128424084042,0.1628215812959025,-0.11746542774849884,0.06973889820680727,-0.47214860419892435,-0.003252851194503543,0.2199787927877556,0.1540214363710785,0.07314214650521232,-0.10274607199482383,0.2368380361389962,0.1212663272446172,-0.016997260733996072,0.04130267904669244,0.056395173309434526,-0.09059596418527545,-0.037412850675687594,0.05342140880868165,-0.16057897451860328,0.06381757532130607,-0.165413356123081,0.31012235794363896,-0.13282391943169541,0.07690810151539572,0.25541423411217057,0.07534995575413872,0.21167999220771372,-0.24595635603634372,-0.04977039920058029,0.10103926546917613,-0.11316921120197988,0.09343995410651679,0.0070618097286645354,0.16416438892446947,-0.13053550627439955,0.03154779795433524,-0.1003896419923669,0.25546031756176507,-0.1782977229627839,-0.19896224902361373,-0.06737477323349206,0.1598601155341661,0.12805470693693632,0.06146819184621406,-0.0341874670258091,-0.06969413429305221,-0.00022244358437858606,-0.07635840476619891,-0.26997216728203327,0.20494889479091039,0.13177695969735115,-0.18922911876219956,-0.04381193716652298,0.22501375145544464,-0.023358898265285657,0.018976780142864053,-0.058608661586986736,-0.12314026355482491,-0.24964482127081675,-0.18004645639392655,0.02842411145713918,0.11193752132385705,-0.16527894103277824,0.14200168106847627,0.05339328514375584,0.04808158968749569,0.034641208804471774,0.030205035629550153,-0.06500925231165236,-0.1565788207929349,0.14616479391306203,-0.2016070405186883,-0.23531398505209616,-0.04939258821688323,0.014639679987679028,-0.011328490847653954,0.11817869521768887,0.011042253594920731,-0.26035293037568696,0.2789280092064445,0.06999726746272525,-0.11471933216893529,-0.1127499129096178,0.2757447995558624,0.012969819725069377,-0.1188184874146515,0.1747375206989124,-0.07634465518087233,-0.029872969161474375,-0.042563263459028826,-0.09559371271454163,0.10521655904070829,0.15373507236518494,0.029382059855003854,0.013534417795994314,0.006777529561543558,-0.03807252671694252,-0.035174873826043465,-0.20089308095090436,0.009806121176212735,-0.08115765413461176,0.10806222008839918,0.06118746441323737,-0.03391549086474115,-0.3320661741650466,0.10971070598770827,-0.32969233274769116,50952,True
-0.005878998231668485,0.10285664874967479,0.036577412424729325,0.061091040193648534,0.16793489553691154,-0.052601251251590084,-0.10182704761163586,-0.06760606755258688,-0.13448405112054787,-0.017943870030222193,0.10712869737268887,0.07499870024316338,-0.24215151662031678,0.1280884063425825,0.08451084569913625,0.10263249301761712,0.12470988626136287,-0.08918819823082402,-0.09355207508148476,0.026940763191161055,-0.26634157325761404,0.15273300836545614,0.1397910034998906,-0.19349257395784242,-0.03880276027238988,0.10643558891742953,-0.20758100557102413,0.05877924655191836,-0.06966536278420385,0.12430364580031782,-0.07879338839265716,0.1525160222412843,0.20068907433177055,-0.06313601228498218,0.18374810871658728,-0.2325317444995415,-0.06315813976580233,0.06737069031545853,-0.10490023093621352,0.022834494295230406,-0.16936609287011659,-0.20582994286619127,-0.13485904344923,-0.05553181559669917,0.09299691459814295,0.05346064657441423,0.14851056634031898,-0.18075785787357476,-0.07450057414187744,-0.03845906630350715,-0.06699068057717675,0.23566696550078614,0.16706878262576694,-0.1893416771070214,-0.19399142073579734,-0.09613548764140317,-0.07459626352230436,-0.2939008215822964,-0.09923333990112926,-0.06466051899450377,0.18710873942039502,0.15267735793591206,0.008741870917226467,-0.1647070323677998,0.18584810057519022,-0.026888695497733723,0.04369107885234571,-0.10656509878103529,0.16800219833309757,-0.09496799497759352,0.050938176710988374,-0.2552131080328192,0.10741504367660777,-0.054719883987134614,-0.012076673838006709,-0.13838600552143376,0.16332443053228357,-0.24878201776276493,0.07655184567383139,0.18914672685235165,-0.2670465075362686,-0.15450873131047052,-0.055603690100337916,0.1891180031296414,0.2850272923542576,-0.047023400673736504,0.024489642465009804,0.03321466301541022,-0.14246049135946534,0.0008945459199157103,-0.046291666554746154,0.01229985913953966,-0.28133815231365883,-0.07478818445367084,-0.025122228197348523,0.2646505562627735,0.1760841781932771,0.28398819602965686,-0.10512777621088486,0.028284490468978678,-0.009730942992825954,0.007885129841733896,-0.3263846081188925,-0.036273500365695925,0.07964901702674237,-0.1344082048969159,-0.16329024733950917,-0.17469282751049506,0.16765769897835262,-0.25268154853868857,-0.008645012178406106,-0.14330711076179517,0.07988536941996675,0.02502548386660866,0.07953260576272579,50953,True
-0.015943534702509424,0.16107166863436734,-0.03929493349668419,0.01784645402402019,-0.10321694607472806,0.10392224277429282,-0.10441280064845623,0.17587592395830712,-0.10269697494975487,-0.32756410187439594,-0.3313562166601864,-0.31098681968221886,-0.17154223786234665,0.13957895563907616,0.12383222521906076,0.07260587105201975,-0.22716987384534032,-0.10490075355570533,-0.06163379079637806,-0.025361138705207162,-0.24986479003653728,-0.028084562644491072,0.42042831386138463,-0.036158790403305996,-0.08250907201204488,-0.015151879288980853,-0.06612775262477608,0.12291172542698803,0.043855964986356626,-0.10036881358707929,-0.046774738703021596,0.07916519898297554,-0.08739618135928341,0.051762304350655514,0.08184005116942535,0.20218651220774575,0.03790746483036263,0.045958179806276006,-0.16315426667788063,0.04647134335678691,-0.13599567297317902,-0.056743090370484424,-0.24996366856161553,0.10875269051150249,-0.13587978123567448,0.1021193416642981,-0.3838233712918628,-0.20415289762729255,-0.09681579770436985,0.22713752527759004,-0.07507691411224544,-0.2473977904873384,-0.10048076464664132,0.11276320248734595,-0.011536518791142165,-0.04543365407262812,0.0718001347880182,0.17959871970100677,-0.1374079317825615,-0.07987567558987452,-0.15736103104068835,-0.003997973671805939,0.06122569922089896,0.05371814374284548,-0.0927146262783294,0.047249916286723634,-0.0025197078701380176,-0.23265440377642982,-0.15482465024039738,0.045997893936143855,0.09028183211230163,-0.05729675291923073,0.14109032288533585,0.18315975307058507,0.055664053024230116,-0.2531144207434828,0.0668024119739124,-0.21125241678107984,0.06684829990738915,-0.18226486504950304,-0.29981819777931246,-0.0036177899134548787,-0.030613830672628906,-0.1360724384814089,-0.05564775451034589,-0.18786231672054549,0.13788041279446545,0.13180772546132977,0.09409972517902125,-0.21627491010717909,-0.27727867184873156,0.216653316611336,-0.1344231413947561,-0.055483622573492895,0.05548167693095025,0.06824987261495881,-0.050328261361830974,0.02529192380104658,0.014220514254466745,-0.07177913994109203,0.05392220007975511,0.08893515891947287,-0.11787956895883961,-0.0936330458983531,-0.05470974082158097,-0.04817336756470711,-0.16892023036135909,-0.03162318583186939,0.16892249501660356,0.07679698897493818,0.21429752291875137,-0.01483045144251966,0.048254884669188945,0.08145279312188898,-0.06879702705673235,50954,True
0.02628962577832526,-0.031353056250536235,0.2827266219409626,0.16238854855764975,0.0622522150969871,0.03542835000456485,-0.11451165418590352,0.12915244824107655,-0.08748294833691177,0.0598040020322106,-0.01219863709630577,-0.08724406641650445,-0.021259313391075473,0.07945292590603374,0.009112989376604244,-0.05537638080067391,-0.07559480148740202,-0.01097614895142871,0.022756288754215762,0.023147623216635816,-0.21786347569921988,-0.01847208029721816,0.4292269926473214,-0.06772998373714521,0.15994204769780024,0.08171259283715789,-0.1714602638997586,0.02754275036723177,-0.015414104681967064,-0.012124501832841212,-0.14547977900584108,-0.008931845105163622,0.14291810026622997,0.09242731812936407,-0.15437958896984608,-0.10101103561441056,0.1306870261323338,-0.013912896239415686,-0.11492018483677843,0.06148134839647525,-0.11457914506909164,-0.018434462871192416,-0.19510474010782905,-0.03823998746085655,0.006391678505076999,0.15972121531613578,-0.07884282473890851,-0.11621465985186828,0.08086908614546176,0.2733324888735922,-0.05236574320936602,-0.2177179102818066,-0.1627967871860817,-0.014933253098748994,0.04723023145402709,-0.09692530088222871,0.13376912628735793,0.030648248741941244,0.04541265923910502,0.10055172242271745,-0.10703657353273002,0.014566217622981312,-0.056153950465236004,-0.07027903526179058,0.02641678768995586,-0.026338780479516995,0.044323289215474064,-0.01693521490966698,0.17862628551691395,-0.25823683908815653,-0.07543754482970437,-0.1753152770188494,0.12464025856355863,-0.25118486075772184,0.05875565892648749,0.22026452119239218,-0.012039560057303294,0.07414340402561544,-0.09324905383789558,-0.10311271499037043,-0.09139924617360297,-0.2623385323773055,-0.24395980771922218,0.06252871060024405,0.16180149048390063,-0.27100630930070235,-0.023922405355642506,0.04790996359597146,0.06048400857279001,-0.055553125817310645,0.019648010542889713,0.056271129530710846,-0.07309227854962752,0.14931193514231347,-0.05277407001705211,0.08074033695623933,-0.11355932724437844,0.12806132511249366,-0.16620558361255525,-0.011846447011331663,0.06291262039730024,0.20258225079442696,-0.015615616561957868,0.13288601017731613,-0.14784488867283838,-0.10986682168417856,-0.08165476458021115,0.33945634780510253,0.09321904809993302,-0.18388391078904182,0.1380603890970355,-0.34761046727520345,0.008626666912293225,0.01664058323053934,0.06419093244258366,50955,True
-0.007773199529007218,0.10646575699873992,0.09566008094523946,0.1510208955649869,-0.025016932937116248,0.11156007177916794,-0.04001667792006584,-0.1475623784750413,-0.2257617198730364,0.06657302937779169,-0.11363396388516568,-0.050842521826942204,-0.11010538670192886,0.20247408205160716,0.15793984238919473,0.12231848996605024,-0.14234509388649466,-0.38617930846306175,0.04050100765829449,0.09048518273591037,0.010844951938066198,-0.02843551448122237,0.23725804097879857,-0.03171241499357805,0.18734321512044377,0.08164270345156266,0.08040238261649871,0.030266838117855178,-0.1199568048734716,0.047270558972619746,-0.1477663089319008,-0.040961134112324486,-0.07203182000113316,-0.09263142223700194,-0.04184506939892547,-0.33293364469959025,-0.11193385541372856,-0.11370004960122755,0.049523313798241576,0.08871116657171252,0.015790342856343998,0.04866206005519195,-0.09892713033933469,-0.0741000803224004,-0.02680968750266426,-0.10471048744061265,-0.32183577215957265,0.06242238587272309,-0.13926056757537003,-0.0709442788751763,-0.03470958807281121,-0.0725107903483791,-0.090147558143815,0.05373555818874076,-0.13153125092365367,-0.02694932831394554,-0.06209223568377197,0.09408927114166317,0.17501916316711494,0.01533576410595999,-0.13298007859936198,0.06090732557491906,0.03377156032842803,0.029424678307570954,0.1173400093219711,-0.22412566378550727,-0.18097170307926272,0.12603779366170173,-0.04177442772587619,0.08933973201817993,-0.21630388337163564,0.031783061959792296,0.2593074712849395,0.13522371907682937,0.011283719918112299,-0.03981742441697078,0.08837881507761676,0.10153133166251004,-0.2031876715054865,-0.04551538720131172,-0.007006301078642954,-0.041862370254524287,-0.33480175930960226,0.02302326065496787,-0.0800810711251797,-0.2181797361411224,-0.03570966771057802,0.05022983052312739,-0.020914352050518864,-0.16472546140366848,-0.3285488182036944,-0.005327070308207177,-0.010524562346047213,-0.2281432941992283,-0.27496819370345704,0.16703064379577878,-0.051789832478641926,0.22984762757872032,0.1601205511307751,0.0748645356979557,-0.17219599012771586,0.2288487072251211,-0.03843432224482799,-0.11228507983145034,-0.03438231242896974,0.08346028051914188,-0.15255129130448494,0.0122767498297666,0.17410917262844416,-0.1885958925886606,0.0011583086483974543,-0.061306788460001274,-0.11887027306251291,0.07845423584348482,-0.12078594113232566,50956,True
-0.04078157831926399,0.2028142386147355,0.24331969423342886,0.2082759730782691,-0.12933574515958984,0.07502471246234829,-0.14068643175569856,-0.026320804066579495,0.008178459341087827,-0.07653088643986668,0.14767357147182858,0.20531783886107086,-0.04746461500956532,0.015559540473059737,0.08141032496652474,-0.11209220588096398,-0.19954083918314366,-0.3049699441260986,0.06067560677695356,0.006407788940921945,-0.03569435768795597,0.04990697676498712,0.042567610861827435,-0.07866414996065396,-0.011351029257424284,-0.025987778966504733,-0.09108224122956733,0.11380172381576537,0.03338783328197192,0.17606115645945128,-0.13226789505614236,-0.010994212576705431,0.09045241160341964,0.11570548596669947,0.09598976731264729,-0.05805999928154283,0.04169379378844995,-0.02696932277025794,0.025896243828581356,0.05408473330087475,-0.16296737593107688,-0.023234712729754598,-0.01207514840985875,0.18574022456939965,0.02293817981644593,0.11445865201829163,-0.1718312732804005,-0.11317249941681741,0.04206107113126449,0.049612781834655076,-0.0518900495983605,0.08562725642425698,-0.07058962539195672,-0.16412681244754995,0.049193877655039485,-0.09203340555473713,-0.039508784007492165,-0.01918654578423368,0.0965777392306783,-0.12858537610945076,-0.19048511162557707,-0.0820717068781602,-0.07779970229239086,0.008150104102867891,-0.011522957115133552,-0.015061970196084708,0.002258607131469717,0.2947769580834277,-0.0013654867146387297,0.13020198412319064,0.13640635963061135,-0.04403704504359605,0.01021369550466515,0.0074020352059383085,0.11740824956351237,0.027671522401787097,0.018874913075338135,-0.0059931636223469805,0.22823989439721315,-0.11609460536640294,0.12224618129934499,0.11774943467054122,0.04664074996785723,0.2347220345017106,0.12272728621803393,-0.019404479350701703,-0.24601902999904582,-0.014888120018204594,-0.3368883400185732,0.062473101706816865,-0.27898062389945344,0.1432189634334322,-0.22115572427026356,-0.04432191303259741,0.11187582362847957,0.03557912826886249,0.031461733375371725,-0.05076853799899699,0.11215209641351907,-0.1275825334990659,-0.16084414233017122,0.06601757526165997,-0.3638559151051793,-0.2098404516691153,-0.1431186604034581,0.03437536706273507,0.008735146129147508,-0.015074576869105683,0.06403675781734412,-0.07166615315116658,0.13656581894839842,0.09825765132352801,-0.0069874805051858176,-0.20193393071159882,-0.19559324466837455,50957,True
-0.11342353690198291,0.11304393501666049,0.2652077498165671,0.5067318739633203,0.18754552439287833,0.0930044536444538,-0.051802840828473876,0.04385622995840958,-0.11029097156377334,-0.12187128699115893,-0.24803522790741458,0.002063078430867887,-0.14241790323627493,0.17010581325085533,-0.05295338636900561,-0.2074167311182597,0.1215572194861244,0.11853636842857496,0.07244006609922218,0.07134139427905307,0.028673943573893673,-0.13211585050692154,0.2628638293959465,0.33986207803949364,-0.05103897245836749,-0.18523015215664246,0.2802450847760961,0.1386114371520866,-0.19810128319675593,-0.09075420157490437,-0.017073150734377318,0.13977675498856285,0.10610050524076486,-0.1923069109418426,0.02399733430746357,0.05976114113539274,0.1245958418909698,0.052397972498666,-0.10951962338331714,0.13635669900602837,-0.3020222913978147,-0.07481876297681643,0.007135896739120889,-0.01376241563677758,-0.07781378582525307,0.033269698622373174,-0.28377193773950377,-0.14064176455826677,-0.020662603626505505,0.06027424469935802,-0.14020051761609706,-0.20058604691618712,-0.05040979272799518,0.012809740816955992,0.08481486243478202,-0.1597861702886068,-0.031074572780300323,-0.09354624913713092,0.0222346372714442,-0.2574798072510251,-0.14700116442432778,0.0971964488789308,0.1893578164707572,0.038854143079230026,-0.12913468175217518,-0.2815935747344572,-0.11553234979587192,0.22131990629852052,-0.12662478792744034,0.169556235785114,-0.008057200659284286,-0.03053648119610105,0.08074453733436639,-0.050842202579940814,0.20324900828115328,0.019831087905352977,0.36611968617881113,0.04410142707585413,-0.0955700881751693,0.17687308817609823,-0.1062630411058261,-0.023815354330851725,-0.21266371164648487,-0.18899378519996338,-0.15025356358052325,-0.26878025410332307,0.05084602261328691,0.05267877006552023,0.28223301313153437,0.07726292918499185,0.05806555520347719,-0.10667193034849373,-0.00917983242882136,-0.18593631576389347,0.08982679427082237,-0.12081684782600716,0.2568401629097034,0.08573292539217718,0.009523590525831148,-0.014283900814730346,-0.11558115289226231,0.018766238001050865,-0.2051054693151735,-0.03334344776817703,0.17433130180242387,0.15217668541999066,-0.12752650960617717,0.05957301152488655,-0.09213186274153311,0.04077912644935254,-0.05724260616772286,-0.3580934874866774,0.03775155580996451,0.13026302274238688,-0.07912879726570327,50958,True
0.09979014173178959,-0.08153985824276662,0.005790505441277223,0.3244967187991568,-0.13716615993715023,0.22377222846504366,0.013652667181618257,0.11624071051195545,-0.18391775506803837,0.07642214956001536,-0.11547570013496762,-0.15205743554595014,-0.04958194141484165,-0.04269356616522214,0.2623519291029886,-0.00865227144885518,-0.0373158781792133,0.06548464001813717,0.0503319455646957,0.1407161983192723,-0.20448817005491052,0.14127795213156838,0.10087508553352302,0.18247624108403085,0.0028450943434023745,-0.04636887405293974,-0.01625628738552771,0.17487782381933203,-0.027772783993009573,-0.08309348226624992,-0.05031025084170756,-0.04666704235244115,-0.041777861895084346,0.10190825780422187,0.06180310406219325,-0.13409851630769412,-0.07682863716186078,-0.04174664057268633,-0.15920864575097426,0.24172877902328058,-0.047904608886309985,0.23005088733917028,0.0027340559994059386,0.03933771265836154,-0.037550541054307,-0.01025109948393024,0.1262918922081258,-0.04996548907284419,-0.12248208949503686,-0.3971814193157986,-0.012468387225654277,0.1286473392992026,-0.08795677368190707,0.07565721432831826,-0.22053755338686087,-0.15454548378954372,0.04868656228359543,-0.03502343793174361,0.004166318850750841,-0.08989722351398825,0.08026690801639422,0.004369433120028029,0.026432596833045597,0.08646886386854907,0.20603816662292784,-0.0357108689271748,-0.2808741403224714,0.032883569044522706,0.017887605529757062,-0.1752312445941546,0.18703348959251787,-0.050053469782337705,0.1197966140683364,0.14149884511314353,0.13172909356597345,0.036555061140684256,0.29321278365541026,0.028581861024025636,0.27191962492592686,0.10951727440770191,0.1238191870050953,0.06852231429835122,0.10039032803967685,0.14376880313394713,-0.19635652676664309,-0.24384400805479273,-0.3413716487446315,0.13379029658947314,-0.13388259346073397,-0.16181842540846797,0.09786906494217233,0.16847229990451762,-0.21546999723308147,-0.058501258474203795,-0.0008853219828906199,-0.21308490342125022,0.22375025390184408,0.16853044640437892,-0.18169564577828592,-0.17655129017746415,0.1025074656649868,-0.05605190766165462,-0.12534968378425282,-0.16538790421984076,0.15865011172548416,0.34423848069291424,0.09878892734865793,0.2206746620815942,0.10000089251901334,-0.02625848350756702,0.18446669850396483,-0.33782024805531824,0.003008710840857352,-0.01754826461278493,-0.09774904957755857,50959,True
-0.18489088844754287,-0.34992962568766833,0.38685506311903306,-0.05498021898209458,-0.037612699570660636,-0.12495726228231321,0.03166907566865609,-0.1784716548930954,-0.11176474657417106,0.01001683201633552,0.059233088657469346,0.2901855745339932,-0.2270018214249089,0.11075433624277242,0.23249656368292787,0.07101060165970072,0.007584215943589038,0.055239336838757154,0.13489158216475183,0.18969631031531234,-0.16589276204110157,0.016648731627361565,-0.04049626115279607,-0.1122671600544421,-0.05544434700978129,-0.04623117185583005,-0.11070999796427874,0.018614800687609765,-0.09017534424352819,0.15734874138186097,0.0728206012540061,0.10885933385274599,0.22624203133801812,0.07370786650180712,0.12098501342226069,-0.3146674504818565,-0.03005366267812379,0.07274432633285931,-0.1597726216767082,0.14030858143731828,0.03373987662246731,-0.13872192477316414,0.04414696878221073,-0.11060827860714355,0.04830071599475346,0.06676213150546763,0.07132207980086736,-0.08431239995078899,-0.01747487825249522,0.07454160971726179,0.04037614371251138,-0.01788775201737765,0.3183623345438829,-0.055076372692388534,-0.09562283218829454,-0.02384262486066993,0.09961855704923524,0.029681596086482714,-0.007575281246019739,-0.06909502939528701,-0.07386058334428554,0.055023443971306284,0.1218633754379243,0.1360707742805388,0.06635985961598306,-0.22540470690032446,-0.24185759939104273,0.028678716851769363,0.16773703077994806,0.17065938928900426,0.019837432146074033,-0.09078933884191516,0.10053572988255813,0.07936547292139906,0.16486427820910202,0.17064216548496228,0.20229914952856212,0.08546332834357334,-0.21770472587787348,0.20827921489415838,-0.04098673444162703,-0.054360615675269765,-0.08493722555616327,0.19665321533587968,0.2738083743194578,-0.3878939027147242,0.06402538548323737,0.14058226084493217,0.13905669249521144,-0.2037350533671132,-0.12612729830775385,0.2351001198740722,0.10698596818118812,-0.17031093290114577,-0.1263112868302539,-9.067604213668594e-05,0.04365603419164798,-0.09308849138155467,0.07876722363882732,-0.08426783550950488,-0.0032903293290231163,0.07592655400641786,-0.3121629005492586,-0.15006382395794063,-0.07230003836245084,0.11855446455490697,-0.21368570620892763,-0.05481923097078949,0.17817221731214694,-0.3021926747008624,0.22805813575502115,-0.10588771639408566,0.13096488039443438,-0.11499983046705062,-0.23305238767552797,50960,True
-0.09684517943757563,0.20247512452233463,0.05229825935757103,0.2617577756899874,-0.16553200153576664,0.10375346130851648,-0.15581938360059205,-0.02934973742824123,-0.22753195997545123,0.12707570982166289,0.056866912689335816,-0.04923709289254264,-0.17828394482686316,0.04565236145170478,-0.0051229876288947564,0.1639014495773446,0.040682987662162835,-0.1707501753003318,-0.015653571278896192,0.20197527903577742,-0.16347258698636358,-0.006860523293642966,0.03626081020518113,-0.02743273301981537,-0.03239016369273273,-0.18504811075335537,0.19396727138018702,-0.030415755947871458,-0.17121138333604052,0.08715823191466636,-0.1709172234312937,-0.05584164575250613,0.09514473179603296,-0.11951910358638568,-0.08182855571072431,-0.08893352857780804,-0.11910507228182361,-0.10441822920700643,-0.10064114486691456,0.2869506426672675,-0.07428713438994491,-0.10300649152568493,0.13817727962517656,-0.2233341455120572,-0.05237607935456452,-0.09143958120197024,-0.1741094187446479,-0.06463678941828928,-0.1550810841288014,-0.15127227989679487,-0.047388089997925785,-0.17150942180510578,-0.17116486142933918,0.28985451548696833,-0.028235336589836846,-0.16427562471435028,0.003898893635557817,0.02976167558983536,0.08519819831564865,-0.059346894060746565,-0.03610492724949304,-0.0012569635837663587,-0.04425760253517143,0.0627274520005462,-0.07005716185536445,-0.0623041982901914,-0.22761998827739569,0.048931004292644284,0.016626142533339206,-0.1733655919045732,-0.006250687725595556,-0.005259642119704021,0.00785760335711277,0.11351722967888896,-0.022103017353385136,-0.12767891862445402,-0.0762359974216955,0.01925654087866855,-0.034344808568461,-0.22670563295560853,-0.06298157144442577,-0.05085353160648338,-0.0019850440192900696,-0.0428558943179245,-0.03690438449227093,-0.2726344628598038,-0.24939525658229192,0.2168997016073278,-0.11218508905554744,0.06114515973298669,0.14291787175969226,-0.04446399571881821,-0.06688141076380631,-0.14945603888790734,0.028062626700012257,-0.21064692336040794,-0.019846567848769023,0.10968998391980861,-0.04146904112983786,-0.06273113004366318,-0.2442281306639085,0.11788504650892485,-0.06347856091376505,-0.07643366331111207,-0.0435095477119002,0.11331923169880183,-0.06496046181893633,-0.10465226973160935,-0.03664136194096467,-0.06099151281651161,-0.07941341938509534,-0.053234267908113614,-0.1579401868118348,-0.022949272086067677,0.05442267173683683,50961,True
